country_txt,provstate,city,success,nkill,nkillter,nwound,nperpcap,nhostkid,date,weekday,ChefedeGovernoMilitar,eleicaonacionaldireta,CidadeOuCapital,TimeDifference_city_event,TimeDifference_country_event,TimeDifference_province_event,feriado_oucomemo,SP.POP.GROW,popgrow_higher_than_latam,country_population,tamanho_pais,tempo_rel_ultimo_atk_city_ano,ataque_ult_ano_provincia,ataque_ult_ano_pais
Colombia,antioquia,medellin,0,0,,0,,,1980-09-12 00:00:00,Friday,0,0,1,65,9,65,0,2.30660801533035,1,26176195,entre 20mi e 30mi,1 ano ou menos,0,0
Colombia,antioquia,medellin,0,3,,0,,,1981-01-15 00:00:00,Thursday,0,0,1,125,4,125,0,2.30282810071568,1,26785982,entre 20mi e 30mi,1 ano ou menos,0,0
Colombia,antioquia,envigado,0,1,,0,,,1981-02-23 00:00:00,Monday,0,0,0,1834,6,39,0,2.30282810071568,1,26785982,entre 20mi e 30mi,2 a 9 anos,0,0
Colombia,antioquia,medellin,0,0,,0,,,1981-03-05 00:00:00,Thursday,0,0,1,49,10,10,0,2.30282810071568,1,26785982,entre 20mi e 30mi,1 ano ou menos,0,0
Colombia,antioquia,medellin,0,1,,0,,,1981-08-26 00:00:00,Wednesday,0,0,1,174,8,174,0,2.30282810071568,1,26785982,entre 20mi e 30mi,1 ano ou menos,0,0
Colombia,antioquia,caceres,1,0,,0,,,1981-10-23 00:00:00,Friday,0,0,0,4313,0,58,0,2.30282810071568,1,26785982,entre 20mi e 30mi,10 anos ou mais,0,1
Colombia,antioquia,necocli,0,3,,2,,,1981-10-24 00:00:00,Saturday,0,0,0,4314,0,1,0,2.30282810071568,1,26785982,entre 20mi e 30mi,10 anos ou mais,1,1
Colombia,antioquia,medellin,0,,,,,1,1981-11-12 00:00:00,Thursday,0,0,1,78,4,19,0,2.30282810071568,1,26785982,entre 20mi e 30mi,1 ano ou menos,0,0
Colombia,antioquia,puerto berrio,0,,,,,1,1981-11-12 00:00:00,Thursday,0,0,0,4333,0,0,0,2.30282810071568,1,26785982,entre 20mi e 30mi,10 anos ou mais,1,1
Colombia,antioquia,medellin,1,1,,2,,,1981-11-19 00:00:00,Thursday,0,0,1,7,6,7,0,2.30282810071568,1,26785982,entre 20mi e 30mi,1 ano ou menos,0,0
Colombia,antioquia,medellin,0,0,,2,,,1981-12-27 00:00:00,Sunday,0,0,1,38,2,38,0,2.30282810071568,1,26785982,entre 20mi e 30mi,1 ano ou menos,0,0
Colombia,antioquia,puerto nare,0,,,,,1,1982-01-18 00:00:00,Monday,0,1,0,4400,14,22,0,2.28538665013336,1,27405194,entre 20mi e 30mi,10 anos ou mais,0,0
Colombia,antioquia,medellin,0,2,,0,,,1982-01-25 00:00:00,Monday,0,1,1,29,4,7,0,2.28538665013336,1,27405194,entre 20mi e 30mi,1 ano ou menos,0,0
Colombia,antioquia,medellin,0,0,,0,,,1982-02-09 00:00:00,Tuesday,0,1,1,15,13,15,0,2.28538665013336,1,27405194,entre 20mi e 30mi,1 ano ou menos,0,0
Colombia,antioquia,medellin,0,1,,0,,,1982-03-03 00:00:00,Wednesday,0,1,1,22,5,22,0,2.28538665013336,1,27405194,entre 20mi e 30mi,1 ano ou menos,0,0
Colombia,antioquia,apartado,0,2,,0,,,1982-04-04 00:00:00,Sunday,0,1,0,4476,3,32,0,2.28538665013336,1,27405194,entre 20mi e 30mi,10 anos ou mais,0,0
Colombia,antioquia,santa elena,0,5,,0,,,1982-04-17 00:00:00,Saturday,0,1,0,336,13,13,0,2.28538665013336,1,27405194,entre 20mi e 30mi,1 ano ou menos,0,0
Colombia,antioquia,medellin,0,2,,0,,,1982-04-19 00:00:00,Monday,0,1,1,47,0,2,0,2.28538665013336,1,27405194,entre 20mi e 30mi,1 ano ou menos,0,1
Colombia,antioquia,medellin,0,0,,0,,,1982-07-22 00:00:00,Thursday,0,1,1,94,9,94,0,2.28538665013336,1,27405194,entre 20mi e 30mi,1 ano ou menos,0,0
Colombia,antioquia,medellin,0,0,,0,,,1982-07-22 00:00:00,Thursday,0,1,1,0,0,0,0,2.28538665013336,1,27405194,entre 20mi e 30mi,1 ano ou menos,1,1
Colombia,antioquia,medellin,0,0,,0,,,1982-07-22 00:00:00,Thursday,0,1,1,0,0,0,0,2.28538665013336,1,27405194,entre 20mi e 30mi,1 ano ou menos,1,1
Colombia,antioquia,medellin,0,0,,0,,,1982-07-22 00:00:00,Thursday,0,1,1,0,0,0,0,2.28538665013336,1,27405194,entre 20mi e 30mi,1 ano ou menos,1,1
Colombia,antioquia,medellin,0,0,,0,,,1982-09-23 00:00:00,Thursday,0,1,1,63,0,63,0,2.28538665013336,1,27405194,entre 20mi e 30mi,1 ano ou menos,0,1
Colombia,antioquia,medellin,0,0,,0,,,1982-09-23 00:00:00,Thursday,0,1,1,0,0,0,0,2.28538665013336,1,27405194,entre 20mi e 30mi,1 ano ou menos,1,1
Colombia,antioquia,santa elena,1,0,,0,,,1982-10-11 00:00:00,Monday,0,1,0,177,3,18,0,2.28538665013336,1,27405194,entre 20mi e 30mi,1 ano ou menos,0,0
Colombia,antioquia,la estrella,0,1,,1,,,1982-10-15 00:00:00,Friday,0,1,0,4670,4,4,0,2.28538665013336,1,27405194,entre 20mi e 30mi,10 anos ou mais,0,0
Colombia,antioquia,medellin,0,1,,0,,,1982-10-29 00:00:00,Friday,0,1,1,36,0,14,0,2.28538665013336,1,27405194,entre 20mi e 30mi,1 ano ou menos,0,1
Colombia,antioquia,valparaiso,0,20,,0,,,1982-11-16 00:00:00,Tuesday,0,1,0,117,2,18,0,2.28538665013336,1,27405194,entre 20mi e 30mi,1 ano ou menos,0,0
Colombia,antioquia,frontino,0,5,,0,,,1982-11-28 00:00:00,Sunday,0,1,0,4714,9,12,0,2.28538665013336,1,27405194,entre 20mi e 30mi,10 anos ou mais,0,0
Colombia,antioquia,medellin,0,0,,0,,,1982-12-03 00:00:00,Friday,0,1,1,35,2,5,0,2.28538665013336,1,27405194,entre 20mi e 30mi,1 ano ou menos,0,0
Colombia,antioquia,san roque,0,,,,,1,1983-01-17 00:00:00,Monday,0,0,0,856,2,45,0,2.29825611583074,1,28042329,entre 20mi e 30mi,2 a 9 anos,0,0
Colombia,antioquia,argelia,0,0,,0,,,1983-01-29 00:00:00,Saturday,0,0,0,844,8,12,0,2.29825611583074,1,28042329,entre 20mi e 30mi,2 a 9 anos,0,0
Colombia,antioquia,argelia,0,0,,0,,,1983-01-29 00:00:00,Saturday,0,0,0,0,0,0,0,2.29825611583074,1,28042329,entre 20mi e 30mi,1 ano ou menos,1,1
Colombia,antioquia,medellin,0,1,,0,,,1983-03-07 00:00:00,Monday,0,0,1,94,0,37,0,2.29825611583074,1,28042329,entre 20mi e 30mi,1 ano ou menos,0,1
Colombia,antioquia,medellin,0,,,,,,1983-04-20 00:00:00,Wednesday,0,0,1,44,6,44,0,2.29825611583074,1,28042329,entre 20mi e 30mi,1 ano ou menos,0,0
Colombia,antioquia,el bagre,0,9,,7,,,1983-05-18 00:00:00,Wednesday,0,0,0,3782,0,28,0,2.29825611583074,1,28042329,entre 20mi e 30mi,10 anos ou mais,0,1
Colombia,antioquia,medellin,0,0,,2,,,1983-05-21 00:00:00,Saturday,0,0,1,31,3,3,0,2.29825611583074,1,28042329,entre 20mi e 30mi,1 ano ou menos,0,0
Colombia,antioquia,puerto triunfo,0,5,,0,,,1983-05-23 00:00:00,Monday,0,0,0,4890,2,2,0,2.29825611583074,1,28042329,entre 20mi e 30mi,10 anos ou mais,0,0
Colombia,antioquia,yolombo,0,1,,0,,1,1983-06-15 00:00:00,Wednesday,0,0,0,4913,2,23,0,2.29825611583074,1,28042329,entre 20mi e 30mi,10 anos ou mais,0,0
Colombia,antioquia,caldas,0,1,,0,,,1983-06-17 00:00:00,Friday,0,0,0,4915,1,2,0,2.29825611583074,1,28042329,entre 20mi e 30mi,10 anos ou mais,0,1
Colombia,antioquia,medellin,0,0,,0,,,1983-07-06 00:00:00,Wednesday,0,0,1,46,5,19,0,2.29825611583074,1,28042329,entre 20mi e 30mi,1 ano ou menos,0,0
Colombia,antioquia,medellin,1,0,,0,,,1983-07-06 00:00:00,Wednesday,0,0,1,0,0,0,0,2.29825611583074,1,28042329,entre 20mi e 30mi,1 ano ou menos,1,1
Colombia,antioquia,santa rosa de osos,1,0,,0,,,1983-07-29 00:00:00,Friday,0,0,0,4957,2,23,0,2.29825611583074,1,28042329,entre 20mi e 30mi,10 anos ou mais,0,0
Colombia,antioquia,puerto berrio,0,4,,1,,,1983-08-04 00:00:00,Thursday,0,0,0,4963,6,6,0,2.29825611583074,1,28042329,entre 20mi e 30mi,10 anos ou mais,0,0
Colombia,antioquia,medellin,1,0,,1,,,1983-08-16 00:00:00,Tuesday,0,0,1,41,11,12,0,2.29825611583074,1,28042329,entre 20mi e 30mi,1 ano ou menos,0,0
Colombia,antioquia,fredonia,0,1,,0,,,1983-08-23 00:00:00,Tuesday,0,0,0,4982,1,7,0,2.29825611583074,1,28042329,entre 20mi e 30mi,10 anos ou mais,0,1
Colombia,antioquia,uraba,0,,,,,1,1983-09-01 00:00:00,Thursday,0,0,0,2153,9,9,0,2.29825611583074,1,28042329,entre 20mi e 30mi,2 a 9 anos,0,0
Colombia,antioquia,uraba,0,4,,0,,,1983-09-02 00:00:00,Friday,0,0,0,1,1,1,0,2.29825611583074,1,28042329,entre 20mi e 30mi,1 ano ou menos,1,1
Colombia,antioquia,uraba,0,,,,,2,1983-09-10 00:00:00,Saturday,0,0,0,8,8,8,0,2.29825611583074,1,28042329,entre 20mi e 30mi,1 ano ou menos,0,0
Colombia,antioquia,medellin,1,0,,0,,,1983-10-14 00:00:00,Friday,0,0,1,59,29,34,0,2.29825611583074,1,28042329,entre 20mi e 30mi,1 ano ou menos,0,0
Colombia,antioquia,oro,0,,,,,,1983-11-13 00:00:00,Sunday,0,0,0,5064,8,30,0,2.29825611583074,1,28042329,entre 20mi e 30mi,10 anos ou mais,0,0
Colombia,antioquia,puerto claver,0,0,,0,,,1983-11-13 00:00:00,Sunday,0,0,0,5064,0,0,0,2.29825611583074,1,28042329,entre 20mi e 30mi,10 anos ou mais,1,1
Colombia,antioquia,uraba,0,1,,0,,,1983-11-13 00:00:00,Sunday,0,0,0,64,0,0,0,2.29825611583074,1,28042329,entre 20mi e 30mi,1 ano ou menos,1,1
Colombia,antioquia,uraba,1,0,,1,,,1983-11-15 00:00:00,Tuesday,0,0,0,2,2,2,0,2.29825611583074,1,28042329,entre 20mi e 30mi,1 ano ou menos,0,0
Colombia,antioquia,medellin,0,1,,0,,,1983-12-07 00:00:00,Wednesday,0,0,1,54,9,22,0,2.29825611583074,1,28042329,entre 20mi e 30mi,1 ano ou menos,0,0
Colombia,antioquia,bello,0,0,,0,,,1984-01-19 00:00:00,Thursday,0,0,0,5131,2,43,0,2.2799770813467,1,28689032,entre 20mi e 30mi,10 anos ou mais,0,0
Colombia,antioquia,medellin,0,0,,0,,,1984-03-02 00:00:00,Friday,0,0,1,86,6,43,0,2.2799770813467,1,28689032,entre 20mi e 30mi,1 ano ou menos,0,0
Colombia,antioquia,medellin,0,1,,0,,,1984-03-02 00:00:00,Friday,0,0,1,0,0,0,0,2.2799770813467,1,28689032,entre 20mi e 30mi,1 ano ou menos,1,1
Colombia,antioquia,buritica,0,0,,0,,,1984-03-11 00:00:00,Sunday,0,0,0,5183,6,9,0,2.2799770813467,1,28689032,entre 20mi e 30mi,10 anos ou mais,0,0
Colombia,antioquia,currulao,0,3,,0,,,1984-03-17 00:00:00,Saturday,0,0,0,5189,1,6,0,2.2799770813467,1,28689032,entre 20mi e 30mi,10 anos ou mais,0,1
Colombia,antioquia,alto del obispo,0,6,,0,,,1984-03-27 00:00:00,Tuesday,0,0,0,5199,9,10,0,2.2799770813467,1,28689032,entre 20mi e 30mi,10 anos ou mais,0,0
Colombia,antioquia,uraba,0,2,,0,,,1984-04-21 00:00:00,Saturday,0,0,0,158,4,25,0,2.2799770813467,1,28689032,entre 20mi e 30mi,1 ano ou menos,0,0
Colombia,antioquia,uraba,0,2,,0,,,1984-04-21 00:00:00,Saturday,0,0,0,0,0,0,0,2.2799770813467,1,28689032,entre 20mi e 30mi,1 ano ou menos,1,1
Colombia,antioquia,apartado,0,1,,0,,1,1984-05-11 00:00:00,Friday,0,0,0,768,1,20,0,2.2799770813467,1,28689032,entre 20mi e 30mi,2 a 9 anos,0,1
Colombia,antioquia,abrechi,0,0,,0,,,1984-06-12 00:00:00,Tuesday,0,0,0,5276,20,32,0,2.2799770813467,1,28689032,entre 20mi e 30mi,10 anos ou mais,0,0
Colombia,antioquia,medellin,0,1,,0,,,1984-07-17 00:00:00,Tuesday,0,0,1,137,0,35,0,2.2799770813467,1,28689032,entre 20mi e 30mi,1 ano ou menos,0,1
Colombia,antioquia,medellin,1,,,,,,1984-07-17 00:00:00,Tuesday,0,0,1,0,0,0,0,2.2799770813467,1,28689032,entre 20mi e 30mi,1 ano ou menos,1,1
Colombia,antioquia,guarne,0,0,,1,,,1984-08-28 00:00:00,Tuesday,0,0,0,5353,6,42,0,2.2799770813467,1,28689032,entre 20mi e 30mi,10 anos ou mais,0,0
Colombia,antioquia,caucasia,0,1,,1,,,1984-10-04 00:00:00,Thursday,0,0,0,5390,6,37,0,2.2799770813467,1,28689032,entre 20mi e 30mi,10 anos ou mais,0,0
Colombia,antioquia,uramita,0,3,,0,,,1984-11-20 00:00:00,Tuesday,0,0,0,5437,18,47,0,2.2799770813467,1,28689032,entre 20mi e 30mi,10 anos ou mais,0,0
Colombia,antioquia,medellin,1,0,,1,,,1984-12-21 00:00:00,Friday,0,0,1,157,25,31,0,2.2799770813467,1,28689032,entre 20mi e 30mi,1 ano ou menos,0,0
Colombia,antioquia,medellin,0,0,,4,,,1985-01-14 00:00:00,Monday,0,0,1,24,4,24,0,2.19684709234321,1,29326260,entre 20mi e 30mi,1 ano ou menos,0,0
Colombia,antioquia,medellin,0,0,,5,,,1985-01-15 00:00:00,Tuesday,0,0,1,1,1,1,0,2.19684709234321,1,29326260,entre 20mi e 30mi,1 ano ou menos,1,1
Colombia,antioquia,medellin,0,0,,0,,,1985-02-07 00:00:00,Thursday,0,0,1,23,8,23,0,2.19684709234321,1,29326260,entre 20mi e 30mi,1 ano ou menos,0,0
Colombia,antioquia,medellin,0,0,,1,,,1985-02-07 00:00:00,Thursday,0,0,1,0,0,0,0,2.19684709234321,1,29326260,entre 20mi e 30mi,1 ano ou menos,1,1
Colombia,antioquia,medellin,0,1,,0,,,1985-02-07 00:00:00,Thursday,0,0,1,0,0,0,0,2.19684709234321,1,29326260,entre 20mi e 30mi,1 ano ou menos,1,1
Colombia,antioquia,medellin,0,0,,0,,,1985-02-07 00:00:00,Thursday,0,0,1,0,0,0,0,2.19684709234321,1,29326260,entre 20mi e 30mi,1 ano ou menos,1,1
Colombia,antioquia,medellin,0,0,,0,,,1985-02-07 00:00:00,Thursday,0,0,1,0,0,0,0,2.19684709234321,1,29326260,entre 20mi e 30mi,1 ano ou menos,1,1
Colombia,antioquia,remedios,1,1,,6,,,1985-02-07 00:00:00,Thursday,0,0,0,5516,0,0,0,2.19684709234321,1,29326260,entre 20mi e 30mi,10 anos ou mais,1,1
Colombia,antioquia,medellin,0,0,,0,,,1985-02-26 00:00:00,Tuesday,0,0,1,19,7,19,0,2.19684709234321,1,29326260,entre 20mi e 30mi,1 ano ou menos,0,0
Colombia,antioquia,medellin,0,0,,0,,,1985-02-26 00:00:00,Tuesday,0,0,1,0,0,0,0,2.19684709234321,1,29326260,entre 20mi e 30mi,1 ano ou menos,1,1
Colombia,antioquia,medellin,0,0,,0,,,1985-03-22 00:00:00,Friday,0,0,1,24,1,24,0,2.19684709234321,1,29326260,entre 20mi e 30mi,1 ano ou menos,0,1
Colombia,antioquia,puerto valdivia,0,2,,0,,,1985-03-23 00:00:00,Saturday,0,0,0,5560,1,1,0,2.19684709234321,1,29326260,entre 20mi e 30mi,10 anos ou mais,1,1
Colombia,antioquia,medellin,0,,,,,,1985-03-27 00:00:00,Wednesday,0,0,1,5,0,4,0,2.19684709234321,1,29326260,entre 20mi e 30mi,1 ano ou menos,0,1
Colombia,antioquia,medellin,0,0,,0,,,1985-04-01 00:00:00,Monday,0,0,1,5,0,5,0,2.19684709234321,1,29326260,entre 20mi e 30mi,1 ano ou menos,0,1
Colombia,antioquia,guadalupe,0,1,,0,,,1985-04-21 00:00:00,Sunday,0,0,0,833,0,20,0,2.19684709234321,1,29326260,entre 20mi e 30mi,2 a 9 anos,0,1
Colombia,antioquia,medellin,0,0,,3,,,1985-05-16 00:00:00,Thursday,0,0,1,45,3,25,0,2.19684709234321,1,29326260,entre 20mi e 30mi,1 ano ou menos,0,0
Colombia,antioquia,caceres,0,1,,6,,,1985-06-21 00:00:00,Friday,0,0,0,1337,0,36,0,2.19684709234321,1,29326260,entre 20mi e 30mi,2 a 9 anos,0,1
Colombia,antioquia,medellin,0,0,,0,,,1985-07-24 00:00:00,Wednesday,0,0,1,69,0,33,0,2.19684709234321,1,29326260,entre 20mi e 30mi,1 ano ou menos,0,1
Colombia,antioquia,medellin,0,0,,2,,,1985-07-30 00:00:00,Tuesday,0,0,1,6,0,6,0,2.19684709234321,1,29326260,entre 20mi e 30mi,1 ano ou menos,0,1
Colombia,antioquia,medellin,0,0,,0,,,1985-09-27 00:00:00,Friday,0,0,1,59,11,59,0,2.19684709234321,1,29326260,entre 20mi e 30mi,1 ano ou menos,0,0
Colombia,antioquia,medellin,0,0,,0,,,1985-09-27 00:00:00,Friday,0,0,1,0,0,0,0,2.19684709234321,1,29326260,entre 20mi e 30mi,1 ano ou menos,1,1
Colombia,antioquia,medellin,0,0,,0,,,1985-09-27 00:00:00,Friday,0,0,1,0,0,0,0,2.19684709234321,1,29326260,entre 20mi e 30mi,1 ano ou menos,1,1
Colombia,antioquia,medellin,0,0,,0,,,1985-09-27 00:00:00,Friday,0,0,1,0,0,0,0,2.19684709234321,1,29326260,entre 20mi e 30mi,1 ano ou menos,1,1
Colombia,antioquia,medellin,0,,0,,,20,1985-10-26 00:00:00,Saturday,0,0,1,29,3,29,0,2.19684709234321,1,29326260,entre 20mi e 30mi,1 ano ou menos,0,0
Colombia,antioquia,mutata,0,,,,,,1985-11-18 00:00:00,Monday,0,0,0,2740,4,23,0,2.19684709234321,1,29326260,entre 20mi e 30mi,2 a 9 anos,0,0
Colombia,antioquia,urrao,1,5,2,10,,,1985-11-18 00:00:00,Monday,0,0,0,5800,0,0,0,2.19684709234321,1,29326260,entre 20mi e 30mi,10 anos ou mais,1,1
Colombia,antioquia,turbo,0,3,,0,,,1985-12-01 00:00:00,Sunday,0,0,0,2012,1,13,0,2.19684709234321,1,29326260,entre 20mi e 30mi,2 a 9 anos,0,1
Colombia,antioquia,concepcion,0,7,,0,,,1985-12-12 00:00:00,Thursday,0,0,0,190,1,11,0,2.19684709234321,1,29326260,entre 20mi e 30mi,1 ano ou menos,0,1
Colombia,antioquia,turbo,0,0,,0,,2,1985-12-16 00:00:00,Monday,0,0,0,15,1,4,0,2.19684709234321,1,29326260,entre 20mi e 30mi,1 ano ou menos,0,1
Colombia,antioquia,medellin,1,0,,1,,,1985-12-23 00:00:00,Monday,0,0,1,58,7,7,0,2.19684709234321,1,29326260,entre 20mi e 30mi,1 ano ou menos,0,0
Colombia,antioquia,itagui,1,,,,,,1986-02-27 00:00:00,Thursday,0,1,0,5901,4,66,0,2.13831694364723,1,29960101,entre 20mi e 30mi,10 anos ou mais,0,0
Colombia,antioquia,turbo,0,1,,9,,,1986-03-07 00:00:00,Friday,0,1,0,81,0,8,0,2.13831694364723,1,29960101,entre 20mi e 30mi,1 ano ou menos,0,1
Colombia,antioquia,briceno,0,2,,0,,,1986-04-22 00:00:00,Tuesday,0,1,0,5955,7,46,0,2.13831694364723,1,29960101,entre 20mi e 30mi,10 anos ou mais,0,0
Colombia,antioquia,chigorodo,0,1,,0,,,1986-04-23 00:00:00,Wednesday,0,1,0,5956,1,1,0,2.13831694364723,1,29960101,entre 20mi e 30mi,10 anos ou mais,1,1
Colombia,antioquia,medellin,0,3,,0,,,1986-05-05 00:00:00,Monday,0,1,1,133,1,12,0,2.13831694364723,1,29960101,entre 20mi e 30mi,1 ano ou menos,0,1
Colombia,antioquia,medellin,0,1,,0,,,1986-06-08 00:00:00,Sunday,0,1,1,34,0,34,0,2.13831694364723,1,29960101,entre 20mi e 30mi,1 ano ou menos,0,1
Colombia,antioquia,el troncal,0,1,,1,,,1986-06-10 00:00:00,Tuesday,0,1,0,6004,0,2,0,2.13831694364723,1,29960101,entre 20mi e 30mi,10 anos ou mais,0,1
Colombia,antioquia,amaga,0,1,,0,,,1986-06-11 00:00:00,Wednesday,0,1,0,6005,1,1,0,2.13831694364723,1,29960101,entre 20mi e 30mi,10 anos ou mais,1,1
Colombia,antioquia,maceo,0,1,,0,,,1986-06-23 00:00:00,Monday,0,1,0,6017,0,12,0,2.13831694364723,1,29960101,entre 20mi e 30mi,10 anos ou mais,0,1
Colombia,antioquia,copacabana,0,,,,,,1986-06-24 00:00:00,Tuesday,0,1,0,2538,1,1,0,2.13831694364723,1,29960101,entre 20mi e 30mi,2 a 9 anos,1,1
Colombia,antioquia,medellin,0,0,,1,,,1986-06-27 00:00:00,Friday,0,1,1,19,1,3,0,2.13831694364723,1,29960101,entre 20mi e 30mi,1 ano ou menos,0,1
Colombia,antioquia,medellin,0,0,,0,,,1986-06-27 00:00:00,Friday,0,1,1,0,0,0,0,2.13831694364723,1,29960101,entre 20mi e 30mi,1 ano ou menos,1,1
Colombia,antioquia,andes,0,0,,6,,,1986-08-01 00:00:00,Friday,0,1,0,6056,1,35,0,2.13831694364723,1,29960101,entre 20mi e 30mi,10 anos ou mais,0,1
Colombia,antioquia,medellin,0,1,,0,,,1986-09-28 00:00:00,Sunday,0,1,1,93,7,58,0,2.13831694364723,1,29960101,entre 20mi e 30mi,1 ano ou menos,0,0
Colombia,antioquia,caramanta,0,1,,0,,,1986-10-21 00:00:00,Tuesday,0,1,0,6137,1,23,0,2.13831694364723,1,29960101,entre 20mi e 30mi,10 anos ou mais,0,1
Colombia,antioquia,medellin,0,,,,,,1986-10-28 00:00:00,Tuesday,0,1,1,30,5,7,0,2.13831694364723,1,29960101,entre 20mi e 30mi,1 ano ou menos,0,0
Colombia,antioquia,el bagre,0,1,,0,,,1986-11-11 00:00:00,Tuesday,0,1,0,1273,6,14,0,2.13831694364723,1,29960101,entre 20mi e 30mi,2 a 9 anos,0,0
Colombia,antioquia,zaragoza,0,7,,0,,,1986-11-21 00:00:00,Friday,0,1,0,6168,2,10,0,2.13831694364723,1,29960101,entre 20mi e 30mi,10 anos ou mais,0,0
Colombia,antioquia,medellin,0,0,,0,,,1986-12-22 00:00:00,Monday,0,1,1,55,10,31,0,2.13831694364723,1,29960101,entre 20mi e 30mi,1 ano ou menos,0,0
Colombia,antioquia,bello,0,1,,0,,,1986-12-25 00:00:00,Thursday,0,1,0,1071,2,3,1,2.13831694364723,1,29960101,entre 20mi e 30mi,2 a 9 anos,0,0
Colombia,antioquia,medellin,0,0,,0,,,1987-02-13 00:00:00,Friday,0,0,1,53,0,50,0,2.12330820360553,1,30603048,mais de 30mi,1 ano ou menos,0,1
Colombia,antioquia,medellin,0,0,,0,,,1987-02-13 00:00:00,Friday,0,0,1,0,0,0,0,2.12330820360553,1,30603048,mais de 30mi,1 ano ou menos,1,1
Colombia,antioquia,medellin,0,1,,0,,,1987-02-24 00:00:00,Tuesday,0,0,1,11,0,11,0,2.12330820360553,1,30603048,mais de 30mi,1 ano ou menos,0,1
Colombia,antioquia,medellin,0,6,,0,,,1987-02-24 00:00:00,Tuesday,0,0,1,0,0,0,0,2.12330820360553,1,30603048,mais de 30mi,1 ano ou menos,1,1
Colombia,antioquia,necocli,0,11,,6,,,1987-03-22 00:00:00,Sunday,0,0,0,6289,4,26,0,2.12330820360553,1,30603048,mais de 30mi,10 anos ou mais,0,0
Colombia,antioquia,medellin,0,2,,0,,,1987-04-26 00:00:00,Sunday,0,0,1,61,2,35,0,2.12330820360553,1,30603048,mais de 30mi,1 ano ou menos,0,0
Colombia,antioquia,medellin,0,0,,0,,,1987-05-10 00:00:00,Sunday,0,0,1,14,0,14,0,2.12330820360553,1,30603048,mais de 30mi,1 ano ou menos,0,1
Colombia,antioquia,rio negro,0,0,,0,,,1987-05-10 00:00:00,Sunday,0,0,0,3088,0,0,0,2.12330820360553,1,30603048,mais de 30mi,2 a 9 anos,1,1
Colombia,antioquia,medellin,0,8,,5,,,1987-06-07 00:00:00,Sunday,0,0,1,28,3,28,0,2.12330820360553,1,30603048,mais de 30mi,1 ano ou menos,0,0
Colombia,antioquia,medellin,0,0,,0,,,1987-07-24 00:00:00,Friday,0,0,1,47,2,47,0,2.12330820360553,1,30603048,mais de 30mi,1 ano ou menos,0,0
Colombia,antioquia,medellin,0,0,,0,,,1987-07-24 00:00:00,Friday,0,0,1,0,0,0,0,2.12330820360553,1,30603048,mais de 30mi,1 ano ou menos,1,1
Colombia,antioquia,medellin,0,0,,0,,,1987-07-24 00:00:00,Friday,0,0,1,0,0,0,0,2.12330820360553,1,30603048,mais de 30mi,1 ano ou menos,1,1
Colombia,antioquia,medellin,0,1,,0,,,1987-08-14 00:00:00,Friday,0,0,1,21,1,21,0,2.12330820360553,1,30603048,mais de 30mi,1 ano ou menos,0,1
Colombia,antioquia,medellin,0,0,,0,,,1987-09-04 00:00:00,Friday,0,0,1,21,8,21,0,2.12330820360553,1,30603048,mais de 30mi,1 ano ou menos,0,0
Colombia,antioquia,medellin,0,0,,0,,,1987-09-04 00:00:00,Friday,0,0,1,0,0,0,0,2.12330820360553,1,30603048,mais de 30mi,1 ano ou menos,1,1
Colombia,antioquia,san luis,0,1,,0,,,1987-09-23 00:00:00,Wednesday,0,0,0,491,5,19,0,2.12330820360553,1,30603048,mais de 30mi,2 a 9 anos,0,0
Colombia,antioquia,san carlos,0,2,,0,,,1987-09-25 00:00:00,Friday,0,0,0,3633,0,2,0,2.12330820360553,1,30603048,mais de 30mi,10 anos ou mais,0,1
Colombia,antioquia,medellin,0,0,,0,,1,1987-10-19 00:00:00,Monday,0,0,1,45,2,24,0,2.12330820360553,1,30603048,mais de 30mi,1 ano ou menos,0,0
Colombia,antioquia,medellin,0,0,,0,,,1987-10-20 00:00:00,Tuesday,0,0,1,1,1,1,0,2.12330820360553,1,30603048,mais de 30mi,1 ano ou menos,1,1
Colombia,antioquia,medellin,0,0,,0,,,1987-10-20 00:00:00,Tuesday,0,0,1,0,0,0,0,2.12330820360553,1,30603048,mais de 30mi,1 ano ou menos,1,1
Colombia,antioquia,medellin,0,0,,0,,,1987-10-20 00:00:00,Tuesday,0,0,1,0,0,0,0,2.12330820360553,1,30603048,mais de 30mi,1 ano ou menos,1,1
Colombia,antioquia,turbo,0,6,,0,,,1987-10-24 00:00:00,Saturday,0,0,0,596,3,4,0,2.12330820360553,1,30603048,mais de 30mi,2 a 9 anos,0,0
Colombia,antioquia,canasgordas,0,0,,0,,,1987-10-29 00:00:00,Thursday,0,0,0,6510,3,5,0,2.12330820360553,1,30603048,mais de 30mi,10 anos ou mais,0,0
Colombia,antioquia,medellin,0,0,,0,,,1987-10-30 00:00:00,Friday,0,0,1,10,1,1,0,2.12330820360553,1,30603048,mais de 30mi,1 ano ou menos,1,1
Colombia,antioquia,medellin,0,1,,0,,,1987-11-07 00:00:00,Saturday,0,0,1,8,4,8,0,2.12330820360553,1,30603048,mais de 30mi,1 ano ou menos,0,0
Colombia,antioquia,puerto berrio,0,4,,0,,,1987-11-13 00:00:00,Friday,0,0,0,2192,6,6,0,2.12330820360553,1,30603048,mais de 30mi,2 a 9 anos,0,0
